lq_month1_emplvl,oty_month1_emplvl_pct_chg,lq_month2_emplvl,oty_month2_emplvl_pct_chg,lq_month3_emplvl,oty_month3_emplvl_pct_chg,lq_qtrly_contributions,oty_qtrly_contributions_pct_chg,lq_avg_wkly_wage,lq_total_qtrly_wages
3.06,-1.5,3.05,-0.2,3.02,-1.0,1.33,36.2,1.21,3.67
2.29,-2.5,2.4,-5.0,3.1,-2.0,0.92,28.0,1.03,2.73
3.26,-1.8,3.25,1.1,3.29,-0.4,1.45,104.0,1.05,3.41
0.66,-1.0,0.66,-2.8,0.66,-1.9,0.76,12.6,0.92,0.61
0.69,15.0,0.69,10.0,0.69,6.8,0.9,27.8,0.86,0.6
0.77,4.3,0.75,4.4,0.66,2.5,0.85,2.8,0.92,0.67
0.65,0.8,0.64,3.7,0.64,0.8,0.77,-12.8,0.98,0.63
0.8,9.3,0.77,-10.4,0.74,-12.5,0.0,0.0,0.95,0.73
0.82,4.3,0.77,2.2,0.74,10.0,0.0,0.0,0.91,0.7
0.79,-15.1,0.76,-25.0,0.72,-8.5,0.0,0.0,0.92,0.69
0.77,-6.1,0.75,-2.2,0.73,-10.4,0.0,0.0,0.89,0.67
1.66,0.0,1.71,0.0,1.73,0.0,7.06,0.0,1.02,1.73
1.34,19.5,1.72,1.6,1.66,2.3,5.17,-5.8,0.92,1.45
0.62,-3.7,0.62,-5.1,0.61,-5.5,0.46,-14.3,0.81,0.5
0.6,7.0,0.6,6.4,0.58,4.3,0.62,27.8,0.84,0.5
0.61,2.3,0.6,0.4,0.6,4.8,0.67,-0.6,0.85,0.51
0.59,3.1,0.58,2.6,0.58,0.2,0.64,0.6,0.84,0.49
0.42,-10.0,0.44,-2.6,0.42,-24.5,0.0,0.0,1.21,0.51
0.41,-26.0,0.39,-28.0,0.38,-12.2,0.0,0.0,1.08,0.42
0.4,-2.6,0.38,-26.5,0.38,-29.4,0.0,0.0,1.07,0.41
0.4,-12.2,0.38,-5.7,0.41,-2.8,0.0,0.0,1.13,0.45
1.94,0.0,1.89,0.0,1.84,0.0,5.0,0.0,1.3,2.45
1.51,0.0,1.61,0.0,1.78,0.0,2.34,0.0,1.07,1.75
0.78,1.8,0.77,-2.5,0.78,1.7,0.84,3.8,0.95,0.73
0.79,23.1,0.81,9.1,0.85,12.9,1.01,26.2,0.93,0.76
0.88,10.7,0.88,11.7,0.84,11.3,1.08,3.1,0.96,0.84
0.84,11.5,0.81,9.2,0.81,11.1,0.89,-6.2,0.93,0.76
0.33,16.7,0.32,6.8,0.31,4.5,0.0,0.0,0.95,0.31
0.33,11.6,0.32,4.4,0.32,6.8,0.0,0.0,0.91,0.3
0.35,16.7,0.36,-16.7,0.35,-16.7,0.0,0.0,0.88,0.31
0.33,-17.2,0.32,0.0,0.34,4.1,0.0,0.0,0.95,0.32
0.97,1.3,0.97,0.7,0.96,0.4,0.83,-6.1,0.92,0.89
0.96,1.7,0.96,-0.5,0.95,-2.4,0.98,-9.2,0.93,0.89
0.99,-1.7,0.98,-2.1,0.96,-2.4,1.01,0.2,0.94,0.91
0.94,-1.0,0.94,0.4,0.94,2.1,0.76,-8.1,0.91,0.86
0.37,-6.3,0.37,-3.2,0.37,-7.9,0.0,0.0,1.09,0.4
0.36,-11.5,0.35,-10.7,0.36,-4.0,0.0,0.0,0.91,0.32
0.37,-10.4,0.38,-25.9,0.36,-24.5,0.0,0.0,1.0,0.37
0.37,-11.7,0.35,-6.1,0.35,-8.5,0.0,0.0,1.03,0.37
1.14,-1.9,1.22,-2.7,1.23,-2.9,0.4,-18.3,0.94,1.13
1.23,0.1,1.23,3.5,1.23,8.2,0.58,-40.7,1.08,1.33
0.65,-3.0,0.75,0.2,1.23,0.6,0.7,6.7,0.8,0.72
1.27,0.5,1.26,0.9,1.26,0.6,0.58,21.2,0.87,1.1
0.96,-3.5,0.96,-4.6,0.95,-3.0,0.68,-7.7,0.98,0.94
0.95,7.1,0.96,3.5,0.95,1.8,0.84,11.1,1.01,0.96
1.01,0.8,1.0,0.2,0.96,0.5,0.89,5.8,1.02,1.01
0.95,0.8,0.95,1.1,0.95,2.3,0.85,7.4,1.01,0.96
0.49,-8.4,0.48,-6.2,0.5,-8.4,0.0,0.0,0.96,0.47
0.49,-8.3,0.46,-12.7,0.46,-12.5,0.0,0.0,0.93,0.44
0.5,-33.0,0.5,-28.8,0.47,-13.1,0.0,0.0,0.95,0.46
0.49,-8.5,0.48,-2.6,0.49,-7.4,0.0,0.0,0.97,0.47
1.2,-4.8,1.17,-6.2,1.22,-8.0,1.62,-21.3,0.96,1.14
1.23,6.2,1.29,11.6,1.34,10.4,1.81,-15.5,1.02,1.32
0.89,24.4,0.92,14.3,1.16,3.0,0.73,-54.1,0.8,0.8
1.22,3.7,1.2,0.1,1.24,0.1,0.75,-42.4,0.9,1.1
0.73,-4.6,0.74,-5.2,0.73,-2.1,0.77,1.0,0.84,0.62
0.74,14.7,0.72,4.0,0.71,2.9,0.95,23.4,0.87,0.63
0.73,3.0,0.74,3.9,0.73,8.4,1.02,14.4,0.91,0.67
0.73,1.6,0.74,3.2,0.73,6.2,0.98,-7.3,0.85,0.62
0.74,6.5,0.72,-5.9,0.8,-18.6,0.0,0.0,1.41,1.06
0.83,-10.0,0.85,-11.9,0.87,-12.2,0.0,0.0,1.12,0.95
0.93,0.0,0.84,-16.7,0.8,-12.8,0.0,0.0,1.16,0.99
0.81,-12.8,0.79,-2.9,0.83,-2.8,0.0,0.0,1.14,0.92
0.92,0.1,0.92,-1.1,0.92,0.6,1.09,-3.8,0.92,0.85
0.91,6.5,0.91,-0.9,0.95,1.6,1.15,-9.3,0.9,0.83
1.03,0.6,0.93,-2.0,0.92,-1.0,1.13,-25.2,0.98,0.94
0.9,-1.8,0.9,-2.4,0.89,-2.7,1.09,-10.9,0.98,0.88
0.3,-13.8,0.27,-26.7,0.28,-32.4,0.0,0.0,1.09,0.31
0.31,-13.8,0.34,-18.2,0.29,-14.8,0.0,0.0,0.94,0.29
0.31,-7.7,0.29,-37.1,0.36,-9.4,0.0,0.0,0.87,0.28
0.27,-24.1,0.29,0.0,0.36,7.4,0.0,0.0,0.98,0.3
0.47,1.8,0.47,2.3,0.47,3.3,0.27,1.9,0.77,0.37
0.48,8.5,0.48,6.0,0.47,3.7,0.34,-11.8,0.8,0.38
0.47,1.6,0.48,0.8,0.47,1.5,0.29,-23.7,0.77,0.36
0.45,1.3,0.44,1.5,0.45,-1.2,0.32,9.6,0.78,0.35
0.36,-23.1,0.29,-33.3,0.34,-50.0,0.0,0.0,1.03,0.34
0.27,-61.9,0.39,-40.0,0.36,-21.4,0.0,0.0,0.95,0.32
0.4,0.0,0.41,-54.2,0.38,-47.6,0.0,0.0,0.93,0.37
0.35,-37.5,0.42,9.1,0.44,33.3,0.0,0.0,0.97,0.39
0.76,2.4,0.77,2.5,0.79,4.6,0.95,-4.2,1.04,0.81
0.82,20.7,0.83,11.9,0.87,9.4,1.09,25.6,0.91,0.76
0.97,7.4,0.97,6.0,0.84,1.7,1.15,4.4,1.04,0.97
0.83,6.5,0.81,5.3,0.76,1.8,0.89,10.5,1.03,0.82
0.51,8.2,0.52,6.0,0.52,3.9,0.0,0.0,1.2,0.62
0.5,2.0,0.5,-1.9,0.55,-1.8,0.0,0.0,1.09,0.56
0.53,-7.5,0.53,-22.7,0.51,-19.4,0.0,0.0,1.28,0.67
0.53,-8.9,0.53,-3.7,0.58,1.8,0.0,0.0,1.17,0.64
2.12,-8.9,2.17,-9.2,2.21,-6.2,6.34,6.5,1.38,2.98
2.2,-1.3,2.16,-0.5,2.29,-0.2,5.69,-1.7,1.37,3.05
1.77,-10.2,2.2,-6.8,2.23,-3.4,3.79,28.6,1.27,2.64
2.22,-1.6,2.25,0.4,2.32,3.4,3.64,-0.3,1.26,2.86
0.91,-0.7,0.9,-1.3,0.9,-0.5,0.74,-12.6,0.84,0.76
0.91,8.6,0.91,9.0,0.89,4.3,1.03,3.0,0.82,0.74
0.97,0.7,0.92,-1.5,0.89,-2.0,1.03,0.9,0.86,0.8
0.88,-4.4,0.89,-4.1,0.89,-4.8,0.88,-16.8,0.86,0.76
0.24,-10.0,0.25,-2.1,0.26,-4.1,0.0,0.0,0.94,0.24
0.24,-6.4,0.24,-10.2,0.25,12.2,0.0,0.0,0.83,0.2
0.25,4.5,0.26,-27.0,0.25,-22.4,0.0,0.0,0.76,0.19
0.26,-11.8,0.24,-4.4,0.24,-8.7,0.0,0.0,0.83,0.2
0.68,-1.1,0.68,-0.8,0.68,2.3,0.66,0.2,0.92,0.63
0.68,24.3,0.69,14.8,0.69,8.6,0.84,31.0,0.91,0.63
0.7,8.9,0.7,6.7,0.7,3.8,0.96,-1.8,0.88,0.62
0.7,2.5,0.69,1.6,0.7,1.5,0.95,-14.2,0.97,0.68
0.3,-0.9,0.3,-2.6,0.29,-7.0,0.0,0.0,1.25,0.37
0.3,-3.4,0.29,-5.3,0.29,-5.4,0.0,0.0,1.14,0.34
0.29,-30.4,0.31,-22.8,0.29,-16.3,0.0,0.0,1.11,0.33
0.3,-5.9,0.31,-1.7,0.31,-4.3,0.0,0.0,1.15,0.35
0.77,-6.0,0.77,-6.0,0.77,-4.8,0.69,-16.2,0.84,0.65
0.77,14.5,0.77,7.6,0.77,3.1,0.88,12.0,0.84,0.65
0.79,1.0,0.76,-0.1,0.77,0.6,0.9,3.0,0.87,0.67
0.77,-0.1,0.77,0.0,0.76,-0.4,0.84,-3.4,0.86,0.66
0.88,-1.8,0.89,1.6,0.9,1.6,0.0,0.0,1.46,1.3
0.9,1.2,0.91,6.8,0.91,5.1,0.0,0.0,1.34,1.21
0.95,1.2,0.92,-3.5,0.93,-1.2,0.0,0.0,1.34,1.24
0.95,0.0,0.94,4.0,0.95,4.6,0.0,0.0,1.39,1.32
0.89,0.4,0.88,-0.4,0.88,0.2,1.07,-5.7,0.88,0.78
0.88,14.4,0.88,7.9,0.88,5.3,1.12,4.9,0.9,0.79
0.92,4.9,0.89,3.2,0.89,3.7,1.08,1.7,0.91,0.82
0.88,2.1,0.89,2.6,0.88,4.1,1.06,5.7,0.88,0.78
0.62,-7.2,0.62,-4.5,0.6,0.0,0.0,0.0,1.34,0.82
0.63,3.1,0.64,4.7,0.61,3.2,0.0,0.0,1.08,0.68
0.66,-24.7,0.69,-22.1,0.65,-7.0,0.0,0.0,1.19,0.79
0.65,-4.3,0.61,-6.2,0.66,1.5,0.0,0.0,1.15,0.74
1.83,-3.5,2.08,-2.3,2.06,-3.0,3.31,25.1,1.18,2.34
1.77,1.8,1.79,0.4,2.1,0.6,3.33,72.8,1.13,2.14
0.81,-1.0,0.78,-3.0,0.78,-2.4,0.57,-9.9,0.88,0.7
0.78,5.7,0.78,2.8,0.77,1.7,0.72,-10.2,0.87,0.68
0.82,-0.6,0.81,-0.1,0.78,-0.1,0.79,-11.2,0.89,0.71
0.78,1.4,0.78,0.6,0.77,-0.4,0.8,-1.6,0.89,0.69
0.72,-2.9,0.74,-0.5,0.74,-2.3,0.0,0.0,1.15,0.85
0.74,-5.4,0.76,-2.6,0.75,-3.1,0.0,0.0,1.29,0.96
0.75,-12.7,0.75,-13.0,0.76,-7.3,0.0,0.0,1.27,0.96
0.75,-5.3,0.75,-0.8,0.74,-3.2,0.0,0.0,1.32,0.99
0.93,-3.0,0.95,-2.8,0.95,-2.8,0.36,-18.7,0.92,0.86
0.96,5.1,0.98,8.3,0.92,7.1,0.37,-7.0,1.27,1.21
0.9,7.9,0.91,0.4,0.97,4.4,0.31,-22.8,0.79,0.73
0.98,4.1,0.96,3.4,0.96,4.0,0.29,-1.5,0.95,0.92
1.08,-11.1,1.1,-11.4,1.1,-11.9,0.94,-21.1,1.01,1.11
1.09,9.5,1.1,5.5,1.11,0.2,1.02,6.6,0.96,1.06
1.1,0.4,1.1,1.2,1.1,-0.2,1.02,14.3,1.0,1.1
1.08,2.7,1.08,2.6,1.08,2.3,0.96,4.9,0.98,1.06
0.35,-1.6,0.35,-1.6,0.37,-2.9,0.0,0.0,1.07,0.38
0.38,-2.8,0.41,4.2,0.38,9.2,0.0,0.0,0.93,0.36
0.41,2.8,0.4,-33.3,0.4,-23.7,0.0,0.0,0.91,0.37
0.37,-13.9,0.37,4.6,0.38,2.9,0.0,0.0,0.92,0.35
0.83,0.1,0.83,-0.1,0.82,0.5,0.72,-1.7,0.9,0.74
0.8,6.5,0.79,3.5,0.78,0.7,0.64,-4.8,0.87,0.69
0.78,1.5,0.78,0.3,0.77,-0.6,0.6,-5.2,0.92,0.72
0.77,-0.2,0.76,-0.9,0.76,-0.9,0.51,-4.7,0.88,0.68
12.86,-1.0,13.01,0.0,13.11,-0.3,0.0,0.0,1.24,16.08
12.89,-0.9,13.08,-0.4,13.27,0.4,0.0,0.0,1.01,13.17
14.29,0.1,13.57,-1.5,13.32,-0.4,0.0,0.0,1.23,16.92
13.46,0.7,13.35,0.7,13.35,0.6,0.0,0.0,1.19,15.97
1.53,-4.0,1.52,-5.5,1.5,-6.7,5.77,0.1,1.18,1.8
1.51,0.0,1.52,-0.5,1.53,-1.8,3.58,-40.8,1.26,1.92
0.89,-6.7,1.46,0.0,1.5,5.8,2.85,-1.9,1.07,1.4
1.52,-0.9,1.52,-2.0,1.53,-0.9,2.48,-48.4,1.09,1.66
0.77,-3.1,0.78,-3.8,0.78,-3.2,1.1,-3.9,0.74,0.58
0.78,11.7,0.78,6.9,0.78,5.8,1.18,4.3,0.76,0.59
0.83,2.9,0.79,3.1,0.79,4.5,1.17,5.3,0.74,0.6
0.78,5.4,0.79,4.6,0.78,5.0,1.16,12.1,0.76,0.6
0.96,0.0,0.97,-10.5,0.95,-19.0,0.0,0.0,1.23,1.18
1.07,-9.5,1.06,5.6,1.08,11.1,0.0,0.0,1.02,1.09
1.04,-21.7,1.18,-16.0,1.22,-8.7,0.0,0.0,1.09,1.25
1.14,5.3,1.08,5.6,1.26,15.8,0.0,0.0,1.09,1.27
0.63,-4.3,0.62,-6.0,0.64,-1.7,0.77,-28.6,0.96,0.61
0.65,9.4,0.64,3.8,0.63,2.2,0.7,-18.6,0.86,0.55
0.64,-0.7,0.62,0.0,0.63,-3.2,0.63,-19.8,0.91,0.57
0.6,-6.6,0.59,-5.7,0.59,-8.0,0.63,-14.8,0.98,0.58
0.35,0.0,0.34,-8.0,0.33,-8.0,0.0,0.0,0.86,0.29
0.38,17.4,0.35,4.2,0.28,-20.0,0.0,0.0,0.84,0.28
0.31,-24.1,0.33,-30.3,0.38,-10.3,0.0,0.0,0.86,0.29
0.38,-3.7,0.38,4.0,0.44,25.0,0.0,0.0,0.9,0.36
0.82,0.0,0.81,0.0,0.82,0.0,2.34,0.0,1.03,0.84
0.46,4.9,0.45,0.5,0.46,2.8,0.37,-12.5,0.75,0.34
0.48,17.5,0.5,15.4,0.51,9.2,0.66,11.8,0.72,0.36
0.49,4.2,0.49,2.8,0.49,4.8,0.8,26.3,0.75,0.37
0.49,10.4,0.47,7.2,0.46,4.9,0.67,7.3,0.81,0.39
0.37,0.0,0.35,0.0,0.37,-1.4,0.0,0.0,0.89,0.33
0.33,-10.1,0.34,-6.0,0.34,0.0,0.0,0.0,0.87,0.29
0.38,-27.2,0.37,-23.9,0.36,-17.5,0.0,0.0,0.85,0.31
0.36,-10.8,0.36,4.7,0.38,2.9,0.0,0.0,0.96,0.35
1.58,-1.2,1.71,-5.6,1.71,-5.2,2.87,-28.8,1.01,1.68
1.69,-1.5,1.69,2.4,1.6,4.1,2.04,-33.2,1.04,1.72
1.22,-1.8,1.39,19.7,1.65,-0.7,1.17,0.9,0.87,1.25
1.66,-2.2,1.67,-2.1,1.68,-1.4,1.06,-31.2,0.95,1.58
0.91,-1.5,0.9,0.6,0.9,1.1,0.73,-4.3,1.0,0.9
0.88,9.4,0.87,4.1,0.87,1.2,0.72,-2.9,1.03,0.9
0.91,0.4,0.89,2.0,0.86,1.9,0.64,1.1,1.0,0.89
0.86,2.3,0.86,3.0,0.85,3.1,0.71,20.4,1.01,0.86
0.62,8.7,0.66,10.6,0.57,0.0,0.0,0.0,0.99,0.61
0.56,-15.1,0.58,-13.0,0.59,-12.7,0.0,0.0,1.04,0.6
0.63,-29.0,0.6,-32.9,0.58,-25.8,0.0,0.0,0.99,0.6
0.56,-24.1,0.6,-6.1,0.62,-7.7,0.0,0.0,1.06,0.63
3.01,-3.2,3.02,-2.7,2.94,-5.6,4.1,-49.3,1.12,3.34
2.92,-3.5,2.93,0.3,3.08,2.7,4.52,-42.6,1.01,3.0
3.22,-1.2,3.09,-4.2,2.95,-3.8,3.65,-44.4,1.09,3.37
3.03,-1.8,3.05,-0.6,3.1,0.8,3.91,-23.3,1.07,3.28
0.7,-0.3,0.71,-1.4,0.71,0.7,0.83,0.0,0.87,0.61
0.71,14.3,0.71,9.3,0.7,8.2,1.02,2.8,0.86,0.61
0.7,4.4,0.71,5.2,0.71,5.3,0.95,5.4,0.87,0.61
0.7,2.2,0.7,1.5,0.7,0.5,0.98,-0.5,0.9,0.63
0.46,-5.6,0.49,0.0,0.45,-26.1,0.0,0.0,0.77,0.36
0.48,-30.8,0.45,-32.0,0.44,-15.0,0.0,0.0,0.62,0.29
0.47,-5.6,0.48,-39.3,0.46,-43.3,0.0,0.0,0.7,0.33
0.51,-30.8,0.51,0.0,0.51,0.0,0.0,0.0,0.75,0.38
0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,1.04,0.12
0.13,0.0,0.13,0.0,0.12,0.0,0.0,0.0,0.84,0.1
1.95,-1.4,1.92,6.3,1.85,4.6,3.23,-36.7,0.89,1.7
0.58,-3.4,0.58,-6.7,0.58,-3.8,0.62,-5.7,0.77,0.44
0.58,-3.3,0.59,-3.5,0.62,0.7,0.89,11.0,0.64,0.38
0.69,9.3,0.66,2.2,0.6,-0.6,1.0,6.4,0.78,0.51
0.58,-3.0,0.56,-3.4,0.55,-3.9,0.83,-14.6,0.83,0.47
1.02,3.7,1.15,14.8,1.11,-1.6,0.0,0.0,1.91,2.09
1.05,-10.9,1.02,-8.1,1.06,5.4,0.0,0.0,1.68,1.76
1.29,20.4,1.1,-12.5,1.0,-14.3,0.0,0.0,1.97,2.22
1.04,-15.2,1.02,-3.5,1.04,-8.2,0.0,0.0,1.65,1.7
0.9,8.8,0.9,8.2,0.89,6.5,0.74,8.5,0.81,0.73
0.87,7.4,0.87,6.8,0.86,10.5,0.51,4.1,0.78,0.67
0.92,0.8,0.89,-1.4,0.85,0.9,0.57,0.0,0.85,0.75
0.82,-2.2,0.81,-7.9,0.81,-3.7,0.54,3.2,0.81,0.66
0.25,-0.1,0.26,1.4,0.26,1.3,0.0,0.0,1.05,0.27
0.26,1.0,0.26,0.1,0.26,0.8,0.0,0.0,1.05,0.27
0.27,-0.3,0.26,-20.3,0.26,-13.2,0.0,0.0,1.08,0.28
0.27,-2.3,0.26,0.4,0.27,-4.0,0.0,0.0,1.15,0.3
1.02,-8.2,1.05,-6.3,1.05,-5.6,0.16,-8.3,1.04,1.08
1.04,4.6,1.07,8.6,1.09,7.7,0.07,-18.3,1.16,1.23
0.72,6.1,0.9,-1.3,1.07,0.6,0.07,81.9,1.03,0.93
1.06,1.6,1.05,0.4,1.07,0.4,0.08,124.3,1.06,1.12
1.04,-0.8,1.04,-1.1,1.03,-0.1,0.72,-5.5,0.95,0.98
1.03,20.7,1.04,13.0,1.03,7.4,0.98,0.8,0.96,0.99
1.08,7.3,1.05,4.9,1.03,2.9,1.02,-7.7,0.96,1.01
1.03,2.9,1.03,3.4,1.04,2.7,0.99,-12.3,0.93,0.97
1.23,-9.3,1.28,5.3,1.31,2.5,0.0,0.0,1.05,1.34
1.26,-2.4,1.31,2.4,1.27,-2.4,0.0,0.0,1.01,1.29
1.52,4.7,1.51,-10.0,1.28,-9.1,0.0,0.0,0.96,1.38
1.38,-4.4,1.25,-7.1,1.36,-2.3,0.0,0.0,0.93,1.24
2.71,-5.3,2.78,-4.1,2.73,-5.3,9.41,-3.3,1.34,3.68
2.77,0.2,2.81,6.3,2.93,5.0,10.89,20.0,1.3,3.7
2.33,-5.2,2.44,-3.0,2.82,-0.5,19.73,82.2,1.17,2.97
2.76,-0.5,2.73,-2.8,2.75,-0.9,8.15,30.3,1.17,3.21
0.91,7.7,0.9,10.8,0.91,14.1,1.11,23.9,0.93,0.84
0.91,9.0,0.9,6.1,0.88,5.2,1.1,23.1,0.9,0.81
0.96,7.3,0.94,3.9,0.89,3.4,1.04,14.0,0.98,0.92
0.9,4.7,0.9,4.2,0.9,2.8,1.07,14.3,1.0,0.9
0.23,8.3,0.24,-6.9,0.24,0.0,0.0,0.0,0.79,0.19
0.22,-10.7,0.23,8.3,0.22,0.0,0.0,0.0,0.83,0.19
0.23,-3.7,0.23,-36.6,0.23,-36.6,0.0,0.0,0.84,0.19
0.24,-6.9,0.21,-11.1,0.24,0.0,0.0,0.0,0.83,0.19
0.25,4.8,0.24,4.9,0.22,0.0,0.0,0.0,0.74,0.17
0.22,8.1,0.25,15.4,0.24,4.8,0.0,0.0,0.64,0.15
0.27,7.0,0.27,9.3,0.26,17.5,0.0,0.0,0.58,0.15
0.26,7.0,0.25,4.7,0.23,-8.9,0.0,0.0,0.59,0.15
1.88,1.1,1.88,-0.9,1.85,-2.8,0.91,12.5,1.15,2.15
1.86,8.4,1.9,17.6,2.04,12.7,1.2,0.0,1.17,2.25
1.8,1.9,1.75,-0.9,1.87,1.7,1.04,-6.1,1.11,2.0
0.63,0.3,0.64,-0.6,0.64,1.5,0.46,-4.5,0.69,0.44
0.63,14.1,0.62,4.5,0.62,2.0,0.58,-0.9,0.74,0.46
0.65,0.6,0.64,-1.4,0.62,-3.1,0.65,1.8,0.78,0.5
0.63,-0.3,0.63,1.2,0.62,-1.3,0.71,-2.1,0.8,0.5
0.3,-3.6,0.31,6.3,0.31,-4.9,0.0,0.0,1.5,0.46
0.3,-4.2,0.35,9.2,0.33,8.8,0.0,0.0,1.31,0.43
0.33,-1.4,0.33,-31.1,0.34,-19.8,0.0,0.0,1.34,0.45
0.34,-12.0,0.34,7.4,0.36,11.6,0.0,0.0,1.38,0.48
1.33,-4.8,1.32,-5.1,1.36,-5.8,2.88,-23.1,1.21,1.62
1.42,4.4,1.37,11.1,1.42,9.1,2.73,-17.9,1.28,1.79
1.02,17.6,1.29,2.5,1.35,4.9,1.77,17.5,1.14,1.4
1.4,-0.4,1.41,-0.3,1.42,0.1,2.23,51.6,1.13,1.59
0.89,-1.6,0.89,-1.7,0.88,-0.8,0.8,1.8,0.89,0.79
0.88,13.2,0.89,6.2,0.88,3.7,0.95,-2.0,0.9,0.79
0.92,1.7,0.89,-0.7,0.88,-1.0,0.95,-7.0,0.92,0.82
0.88,-1.3,0.87,-0.5,0.87,-0.9,0.91,-1.3,0.91,0.79
0.49,-2.0,0.5,0.7,0.51,1.7,0.0,0.0,0.8,0.4
0.51,2.4,0.5,0.5,0.5,-0.5,0.0,0.0,0.78,0.39
0.51,1.2,0.51,-8.8,0.52,-6.3,0.0,0.0,0.8,0.41
0.51,-2.2,0.53,2.8,0.53,1.8,0.0,0.0,0.79,0.42
0.29,-10.6,0.29,-11.0,0.29,-11.3,0.0,0.0,0.7,0.2
0.29,-9.2,0.29,-5.6,0.3,0.0,0.0,0.0,0.65,0.19
0.28,-5.0,0.28,-5.0,0.29,-3.3,0.0,0.0,0.65,0.18
0.29,-3.2,0.29,-2.8,0.29,-2.3,0.0,0.0,0.63,0.18
0.68,-7.1,0.69,-8.1,0.69,-7.3,0.16,-32.3,0.97,0.67
0.69,-0.1,0.7,3.4,0.68,12.0,0.1,-15.7,1.09,0.75
0.54,8.7,0.64,3.7,0.71,2.5,0.15,3.5,0.92,0.58
0.7,2.7,0.7,1.4,0.7,1.5,0.15,-2.2,0.93,0.65
1.12,-6.9,1.11,-6.7,1.11,-5.5,1.02,-10.4,0.98,1.09
1.11,10.5,1.11,8.2,1.11,5.4,1.04,11.3,0.98,1.09
1.12,3.5,1.11,2.8,1.11,1.9,1.06,9.1,1.0,1.11
1.1,1.8,1.1,1.9,1.1,3.0,1.03,7.0,1.0,1.1
0.43,-2.6,0.4,-15.9,0.4,-4.2,0.0,0.0,1.1,0.45
0.39,-11.8,0.42,-4.1,0.41,-6.8,0.0,0.0,0.98,0.4
0.42,-28.6,0.45,-25.3,0.44,-11.8,0.0,0.0,0.99,0.43
0.41,-6.8,0.44,-1.4,0.44,-1.4,0.0,0.0,1.06,0.45
1.28,-4.5,1.29,-4.2,1.28,-4.1,0.77,-48.5,1.09,1.39
1.32,-0.4,1.34,7.3,1.39,5.8,0.56,-46.4,1.18,1.6
0.85,-3.8,0.95,-0.3,1.3,2.0,0.58,-33.8,0.95,1.0
1.33,0.0,1.32,1.3,1.33,1.4,0.62,-35.1,1.01,1.34
0.72,-7.4,0.74,-3.3,0.74,-2.6,0.75,-1.9,0.84,0.62
0.74,10.6,0.74,7.6,0.72,3.8,1.02,9.3,0.84,0.62
0.77,4.3,0.77,4.1,0.76,4.5,1.03,20.0,0.85,0.65
0.75,0.8,0.75,1.2,0.74,4.8,1.02,15.8,0.85,0.63
2.32,-7.1,2.17,-7.7,2.41,0.0,0.0,0.0,1.27,2.91
2.35,0.0,2.46,3.7,2.46,12.0,0.0,0.0,1.15,2.8
2.77,-16.1,2.94,-3.4,2.49,7.7,0.0,0.0,1.09,2.96
2.42,3.8,2.3,-3.7,2.64,3.6,0.0,0.0,1.18,2.89
4.52,-1.2,4.6,-3.9,4.63,-3.1,19.01,-5.5,1.1,5.03
4.61,4.0,4.68,9.7,4.86,11.8,19.47,8.4,0.89,4.21
3.96,-34.3,3.68,-36.1,4.49,0.8,17.32,55.6,0.9,3.7
4.6,-2.3,4.72,-1.5,4.57,-6.4,17.01,-3.5,1.01,4.67
0.58,4.7,0.58,-0.5,0.58,1.8,0.63,-2.1,1.01,0.58
0.55,11.0,0.55,3.8,0.53,-2.7,0.48,4.2,1.05,0.57
0.64,-1.4,0.65,-2.6,0.56,3.7,0.61,-21.5,1.04,0.64
0.55,0.0,0.55,-2.6,0.56,-3.0,0.96,10.1,1.05,0.58
0.96,-4.3,0.81,-14.3,0.99,-12.0,0.0,0.0,1.02,0.94
1.0,0.0,0.96,4.8,1.01,15.0,0.0,0.0,0.82,0.81
0.94,-20.8,0.82,-33.3,0.82,-28.0,0.0,0.0,0.97,0.83
0.8,-25.0,0.76,-15.0,0.95,-4.8,0.0,0.0,1.04,0.87
4.09,-4.5,4.07,-7.0,4.01,-8.1,5.01,-47.0,1.38,5.61
4.01,-0.2,4.04,8.6,4.08,3.5,2.01,-69.2,1.29,5.22
3.78,-25.5,4.25,-6.5,4.07,-3.6,1.72,-81.2,1.39,5.62
4.05,-1.7,4.04,1.4,3.71,-15.5,1.08,-87.1,1.27,5.01
0.61,1.9,0.61,0.6,0.63,1.5,0.82,7.2,0.83,0.51
0.62,3.2,0.63,7.6,0.63,1.4,0.94,37.9,0.85,0.53
0.69,0.4,0.64,2.4,0.64,1.4,0.82,-5.9,0.82,0.54
0.64,5.1,0.64,6.6,0.67,4.0,1.12,21.7,0.9,0.58
0.32,-2.9,0.32,0.0,0.32,2.1,0.0,0.0,1.11,0.35
0.32,1.0,0.31,0.0,0.31,1.0,0.0,0.0,0.99,0.31
0.32,1.0,0.32,-28.5,0.31,-26.7,0.0,0.0,1.0,0.32
0.33,-13.8,0.31,-3.1,0.31,-7.7,0.0,0.0,1.01,0.32
1.1,-0.7,1.09,-0.4,1.09,0.2,0.0,0.0,1.03,1.13
1.09,1.7,1.11,3.6,1.12,4.2,0.0,0.0,0.83,0.91
1.18,2.8,1.16,4.2,1.1,-0.4,0.0,0.0,0.8,0.91
